timestamp,datetime,gpu_0_power,gpu_0_utilization,gpu_0_temperature,gpu_0_memory_used,gpu_0_memory_total,gpu_0_graphics_clock,gpu_0_memory_clock,gpu_1_power,gpu_1_utilization,gpu_1_temperature,gpu_1_memory_used,gpu_1_memory_total,gpu_1_graphics_clock,gpu_1_memory_clock,gpu_2_power,gpu_2_utilization,gpu_2_temperature,gpu_2_memory_used,gpu_2_memory_total,gpu_2_graphics_clock,gpu_2_memory_clock,gpu_3_power,gpu_3_utilization,gpu_3_temperature,gpu_3_memory_used,gpu_3_memory_total,gpu_3_graphics_clock,gpu_3_memory_clock,cpu_power,cpu_energy,cpu_temperature,cpu_socket0_temperature,cpu_socket0_pkg_watt,cpu_socket1_temperature,cpu_socket1_pkg_watt
1760584793.01945,2025-10-16 11:19:53.019,18.7,0,34,1,16376,210,405,13.23,0,35,1,16376,210,405,21.15,0,33,1,16376,210,405,16.33,0,31,1,16376,210,405,128.59733091681557,13.26,35.95,36.9,59.88,35.0,62.53
1760584793.3699381,2025-10-16 11:19:53.369,18.7,0,34,1,16376,210,405,13.23,0,35,1,16376,210,405,21.15,0,33,1,16376,210,405,16.33,0,31,1,16376,210,405,133.88145277163434,13.84,35.95,36.9,62.45,35.0,58.15
1760584793.7193882,2025-10-16 11:19:53.719,18.7,0,34,1,16376,210,405,13.2,0,35,1,16376,210,405,21.15,0,33,1,16376,210,405,16.33,0,31,1,16376,210,405,128.00193710889152,13.22,35.95,36.9,62.45,35.0,58.15
1760584794.0660439,2025-10-16 11:19:54.066,18.7,0,34,1,16376,210,405,13.2,0,35,1,16376,210,405,21.18,0,33,1,16376,210,405,16.35,0,31,1,16376,210,405,129.20361489421276,13.33,35.95,36.9,69.63,35.0,64.18
1760584794.4198103,2025-10-16 11:19:54.419,18.7,0,34,1,16376,210,405,13.2,0,35,1,16376,210,405,21.18,0,33,1,16376,210,405,16.35,0,31,1,16376,210,405,128.0736691326494,13.27,35.95,36.9,69.63,35.0,64.18
1760584794.7674873,2025-10-16 11:19:54.767,18.67,0,34,1,16376,210,405,13.12,0,35,1,16376,210,405,21.18,0,33,1,16376,210,405,16.47,0,31,1,16376,210,405,130.85013964816622,13.52,35.95,36.9,57.23,35.0,73.74
1760584795.1136642,2025-10-16 11:19:55.113,18.67,0,34,1,16376,210,405,13.12,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.47,0,31,1,16376,210,405,137.1591089313957,14.14,35.95,36.9,65.91,35.0,60.07
1760584795.467284,2025-10-16 11:19:55.467,18.67,0,34,1,16376,210,405,13.12,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.47,0,31,1,16376,210,405,128.09875966363808,13.21,35.95,36.9,65.91,35.0,60.07
1760584795.8153305,2025-10-16 11:19:55.815,18.67,0,34,1,16376,210,405,13.15,0,35,1,16376,210,405,21.23,0,33,1,16376,210,405,16.52,0,31,1,16376,210,405,134.4384530084705,13.85,35.95,36.9,65.25,35.0,62.55
1760584796.165895,2025-10-16 11:19:56.165,18.67,0,34,1,16376,210,405,13.15,0,35,1,16376,210,405,21.23,0,33,1,16376,210,405,16.52,0,31,1,16376,210,405,128.09782557754093,13.27,35.95,36.9,65.25,35.0,62.55
1760584796.5142279,2025-10-16 11:19:56.514,18.67,0,34,1,16376,210,405,13.15,0,35,1,16376,210,405,21.23,0,33,1,16376,210,405,16.52,0,31,1,16376,210,405,130.47427146766435,13.52,35.95,36.9,51.57,35.0,72.55
1760584796.8601062,2025-10-16 11:19:56.860,18.68,0,34,1,16376,210,405,13.17,0,35,1,16376,210,405,21.23,0,33,1,16376,210,405,16.44,0,32,1,16376,210,405,131.95605218172136,13.66,35.95,36.9,51.57,35.0,72.55
1760584797.2078218,2025-10-16 11:19:57.207,18.68,0,34,1,16376,210,405,13.17,0,35,1,16376,210,405,21.23,0,33,1,16376,210,405,16.44,0,32,1,16376,210,405,128.2769339357285,13.29,35.95,36.9,59.41,35.0,59.4
1760584797.5545373,2025-10-16 11:19:57.554,18.68,0,34,1,16376,210,405,13.17,0,35,1,16376,210,405,21.23,0,33,1,16376,210,405,16.44,0,32,1,16376,210,405,129.27394802550117,13.35,35.95,36.9,59.41,35.0,59.4
1760584797.9065866,2025-10-16 11:19:57.906,18.55,0,34,1,16376,210,405,13.21,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.45,0,32,1,16376,210,405,128.7110621839308,13.31,35.95,36.9,61.85,35.0,60.8
1760584798.27183,2025-10-16 11:19:58.271,18.55,0,34,1,16376,210,405,13.21,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.45,0,32,1,16376,210,405,136.68877016624907,14.13,35.95,36.9,71.18,35.0,72.22
1760584798.6190507,2025-10-16 11:19:58.619,18.55,0,34,1,16376,210,405,13.21,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.45,0,32,1,16376,210,405,127.9826154620374,13.2,35.95,36.9,71.18,35.0,72.22
1760584798.960908,2025-10-16 11:19:58.960,18.43,0,34,1,16376,210,405,13.26,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.46,0,31,1,16376,210,405,130.24762306790416,13.47,35.95,36.9,64.85,35.0,56.39
1760584799.3081746,2025-10-16 11:19:59.308,18.43,0,34,1,16376,210,405,13.26,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.46,0,31,1,16376,210,405,127.51145358128312,13.22,36.0,37.0,64.85,35.0,56.39
1760584799.6576312,2025-10-16 11:19:59.657,18.47,0,34,1,16376,210,405,13.26,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.46,0,31,1,16376,210,405,130.38189077447421,13.53,36.0,37.0,65.26,35.0,75.61
1760584799.9981678,2025-10-16 11:19:59.998,18.47,0,34,1,16376,210,405,13.31,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.38,0,31,1,16376,210,405,129.921759101477,13.41,36.0,37.0,65.26,35.0,75.61
1760584800.3492434,2025-10-16 11:20:00.349,18.47,0,34,1,16376,210,405,13.31,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.38,0,31,1,16376,210,405,129.56795666151555,13.43,36.0,37.0,65.67,35.0,71.62
1760584800.6983545,2025-10-16 11:20:00.698,18.54,0,34,1,16376,210,405,13.31,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.38,0,31,1,16376,210,405,129.34137628026895,13.43,36.0,37.0,60.68,35.0,61.96
1760584801.0394268,2025-10-16 11:20:01.039,18.54,0,34,1,16376,210,405,13.3,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.24,0,32,1,16376,210,405,129.18394376830165,13.34,36.0,37.0,60.68,35.0,61.96
1760584801.381471,2025-10-16 11:20:01.381,18.54,0,34,1,16376,210,405,13.3,0,35,1,16376,210,405,21.2,0,33,1,16376,210,405,16.24,0,32,1,16376,210,405,138.47133096443673,14.29,36.0,37.0,62.24,35.0,60.32
